timestamp,success
1770087630,true
1770087691,true
1770087751,true
1770087811,true
1770087872,true
1770087932,true
1770087992,true
1770088053,true
1770088113,true
1770088173,true
1770088234,false
1770088299,true
1770088359,true
1770088420,true
1770088480,true
1770088541,false
1770088605,true
1770088666,true
1770088726,true
1770088787,true
1770088847,true
1770088907,true
1770088968,false
1770089033,true
1770089093,false
1770089158,true
1770089219,true
1770089279,true
1770089339,true
1770089400,true
1770089460,true
1770089521,true
1770089581,true
1770089641,false
1770089706,true
1770089767,true
1770089827,true
1770089888,true
1770089948,false
1770090013,true
1770090073,true
1770090134,false
1770090199,false
1770090264,true
1770090324,true
1770090385,true
1770090445,true
1770090505,true
1770090566,true
1770090626,false
1770090691,false
1770090756,true
1770090817,false
1770090882,true
1770090942,true
1770091003,true
1770091063,false
1770091128,true
1770091188,true
1770091249,false
1770091314,false
1770091379,true
1770091439,true
1770091500,false
1770091565,true
1770091625,false
1770091690,true
1770091751,true
1770091811,false
1770091876,true
1770091937,true
1770091997,true
1770092057,true
1770092118,true
1770092178,true
1770092239,true
1770092299,true
1770092359,true
1770092420,true
1770092480,false
1770092540,true
1770092602,true
1770092663,true
1770092723,true
1770092783,true
1770092844,true
1770092904,true
1770092965,true
1770093025,true
1770093085,false
1770093150,true
1770093211,true
1770093271,true
1770093331,true
1770093392,true
1770093452,false
1770093517,false
1770093582,true
1770093643,true
1770093703,false
1770093768,false
1770093833,true
1770093894,true
1770093954,true
1770094014,true
1770094075,false
1770094140,false
1770094205,true
1770094265,true
1770094326,true
1770094386,true
1770094446,false
1770094511,true
1770094572,true
1770094632,true
1770094692,true
1770094753,true
1770094813,true
1770094873,false
1770094938,true
1770094999,true
1770095059,true
1770095119,true
1770095180,false
1770095245,true
1770095305,true
1770095366,true
1770095426,true
1770095486,true
1770095547,false
1770095612,false
1770095677,true
1770095737,true
1770095798,false
1770095861,true
1770095921,true
1770095982,true
1770096043,true
1770096106,true
1770096166,true
1770096227,true
1770096287,false
1770096352,true
1770096412,true
1770096473,true
1770096533,true
1770096593,true
1770096654,true
1770096714,true
1770096774,true
1770096835,true
1770096895,true
1770096955,true
1770097016,true
1770097076,true
1770097136,true
1770097197,true
1770097257,false
1770097322,true
1770097383,true
1770097443,false
1770097508,true
1770097568,true
1770097629,true
1770097689,true
1770097749,true
1770097810,false
1770097875,false
1770097940,false
1770098005,false
1770098070,true
1770098130,true
1770098191,false
1770098256,true
1770098316,true
1770098377,true
1770098437,true
1770098497,true
1770098558,false
1770098623,true
1770098683,true
1770098744,true
1770098804,false
1770098869,true
1770098929,true
1770098990,true
1770099050,true
1770099110,false
1770099175,true
1770099236,false
1770099301,true
1770099361,true
1770099422,true
1770099482,true
1770099542,true
1770099603,true
1770099663,true
1770099723,true
1770099784,true
1770099844,false
1770099909,true
1770099970,true
1770100030,true
1770100090,true
1770100151,false
1770100216,true
1770100276,true
1770100337,true
1770100397,true
1770100457,true
1770100518,true
1770100578,true
1770100638,true
1770100699,true
1770100759,true
1770100819,true
1770100880,true
1770100940,true
1770101001,false
1770101065,true
1770101126,true
1770101186,false
1770101251,true
1770101312,true
1770101372,true
1770101433,true
1770101493,true
1770101553,true
1770101614,false
1770101678,true
1770101739,true
1770101799,false
1770101864,true
1770101925,true
1770101985,true
1770102046,true
1770102106,false
1770102171,true
1770102231,false
1770102296,true
1770102357,true
1770102417,true
1770102477,true
1770102538,true
1770102598,true
1770102658,true
1770102719,false
1770102784,true
1770102844,true
1770102905,true
1770102965,true
1770103025,true
1770103086,true
1770103146,true
1770103206,true
1770103267,false
1770103332,true
1770103392,true
1770103453,true
1770103513,false
1770103578,true
1770103638,true
1770103699,true
1770103759,true
1770103819,true
1770103880,false
1770103945,true
1770104005,true
1770104066,true
1770104126,true
1770104186,true
1770104247,true
1770104307,true
1770104367,false
1770104432,false
1770104497,true
1770104558,true
1770104618,false
1770104683,false
