timestamp,success
1768348941,false
1768349004,false
1768349065,false
1768349127,false
1768349189,false
1768349250,false
1768349312,false
1768349373,false
1768349435,false
1768349496,false
1768349558,false
1768349619,false
1768349681,false
1768349742,false
1768349804,false
1768349865,false
1768349927,false
1768349988,false
1768350050,false
1768350111,false
1768350173,false
1768350234,false
1768350296,false
1768350357,false
1768350419,false
1768350480,false
1768350542,false
1768350603,false
1768350665,false
1768350726,false
1768350788,false
1768350849,false
1768350911,true
1768350971,true
1768351032,true
1768351094,false
1768351161,true
1768351222,true
1768351282,true
1768351343,true
1768351403,true
1768351464,false
1768351529,false
1768351595,true
1768351659,true
1768351719,true
1768351780,true
1768351841,true
1768351901,true
1768351961,true
1768352022,true
1768352082,true
1768352143,true
1768352203,true
1768352264,true
1768352324,false
1768352389,true
1768352450,false
1768352515,true
1768352575,true
1768352635,true
1768352696,true
1768352756,true
1768352817,true
1768352877,false
1768352943,true
1768353004,true
1768353064,false
1768353129,true
1768353190,false
1768353255,true
1768353315,true
1768353376,true
1768353437,true
1768353498,true
1768353558,false
1768353623,true
1768353684,true
1768353744,true
1768353804,true
1768353865,true
1768353925,true
1768353986,true
1768354047,true
1768354107,true
1768354168,true
1768354228,true
1768354288,true
1768354349,true
1768354409,true
1768354470,true
1768354531,true
1768354591,true
1768354652,true
1768354712,true
1768354773,true
1768354833,true
1768354894,true
1768354954,true
1768355015,true
1768355140,true
1768355150,true
1768355211,true
1768355271,true
1768355332,true
1768355392,true
1768355453,true
1768355513,true
1768355574,true
1768355634,true
1768355695,true
1768355755,true
1768355946,true
1768355953,true
1768355958,true
1768356019,true
1768356079,true
1768356140,true
1768356200,true
1768356261,true
1768356321,true
1768356382,true
1768358959,false
1768359022,false
1768359085,false
1768359147,false
1768359209,false
1768359271,false
1768359332,false
1768359394,false
1768359455,false
1768359517,false
1768359578,false
